"paID","waterBuffer","landQualityMin","qualitySurface","kernelScale","metricVariant","nonProtectedPenalty","factorOrder","nameEco","paPriority","paArea","priority","scnID"
3368,0,100,"Kennedy",20,"exponential",1,2560,"BorealShield",2,102728733.082227,5,4313
3388,0,100,"Kennedy",20,"exponential",1,2561,"BorealShield",2,1762643.4458769,5,4314
3908,0,100,"Kennedy",20,"exponential",1,2562,"BorealShield",2,1031829.74271823,5,4315
4345,0,100,"Kennedy",20,"exponential",1,2565,"AtlanticMaritime",2,86275625.9584837,5,4316
4490,0,100,"Kennedy",20,"exponential",1,2567,"AtlanticMaritime",2,4801569.97429797,5,4317
4655,0,100,"Kennedy",20,"exponential",1,2569,"AtlanticMaritime",2,1950065.50563364,5,4318
4676,0,100,"Kennedy",20,"exponential",1,2570,"AtlanticMaritime",2,13173183.017264,5,4319
4707,0,100,"Kennedy",20,"exponential",1,2571,"AtlanticMaritime",2,5811285.68539914,5,4320
4789,0,100,"Kennedy",20,"exponential",1,2572,"AtlanticMaritime",2,2974722.4185276,5,4321
4839,0,100,"Kennedy",20,"exponential",1,2573,"AtlanticMaritime",2,8508485.40084783,5,4322
4910,0,100,"Kennedy",20,"exponential",1,2574,"BorealCordillera",2,9659158.97212363,5,4323
4916,0,100,"Kennedy",20,"exponential",1,2575,"BorealCordillera",2,2047882643.18957,5,4324
4943,0,100,"Kennedy",20,"exponential",1,2577,"BorealCordillera",2,6663859785.72811,5,4325
4951,0,100,"Kennedy",20,"exponential",1,2579,"BorealCordillera",2,563582957.83545,5,4326
4953,0,100,"Kennedy",20,"exponential",1,2580,"BorealCordillera",2,78232224.733573,5,4327
4955,0,100,"Kennedy",20,"exponential",1,2581,"BorealCordillera",2,430674303.770189,5,4328
4982,0,100,"Kennedy",20,"exponential",1,2584,"BorealCordillera",2,2980075315.17976,5,4329
4984,0,100,"Kennedy",20,"exponential",1,2585,"TaigaPlains",2,4351152.75972636,5,4330
4995,0,100,"Kennedy",20,"exponential",1,2587,"TaigaCordillera",2,1345452148.1651,5,4331
5010,0,100,"Kennedy",20,"exponential",1,2588,"TaigaCordillera",2,434550441.303265,5,4332
5020,0,100,"Kennedy",20,"exponential",1,2590,"TaigaPlains",2,2139123.64128733,5,4333
5033,0,100,"Kennedy",20,"exponential",1,2592,"TaigaPlains",2,17924963.0637585,5,4334
5035,0,100,"Kennedy",20,"exponential",1,2593,"TaigaPlains",2,112810267.999969,5,4335
5036,0,100,"Kennedy",20,"exponential",1,2594,"TaigaPlains",2,17425864.1689697,5,4336
5038,0,100,"Kennedy",20,"exponential",1,2595,"TaigaPlains",2,167092328.346783,5,4337
5039,0,100,"Kennedy",20,"exponential",1,2596,"TaigaPlains",2,51814189.9648372,5,4338
5044,0,100,"Kennedy",20,"exponential",1,2597,"TaigaCordillera",2,56883723.1607253,5,4339
5088,0,100,"Kennedy",20,"exponential",1,2599,"PacificMaritime",2,35307088.2923894,5,4340
5166,0,100,"Kennedy",20,"exponential",1,2600,"PacificMaritime",2,80872895.5042943,5,4341
5193,0,100,"Kennedy",20,"exponential",1,2601,"PacificMaritime",2,60535445.7905663,5,4342
5238,0,100,"Kennedy",20,"exponential",1,2603,"PacificMaritime",2,2210248.49139888,5,4343
5323,0,100,"Kennedy",20,"exponential",1,2604,"PacificMaritime",2,2230830.68056081,5,4344
5383,0,100,"Kennedy",20,"exponential",1,2605,"PacificMaritime",2,127985362.34401,5,4345
5405,0,100,"Kennedy",20,"exponential",1,2607,"PacificMaritime",2,8232438.02187151,5,4346
5418,0,100,"Kennedy",20,"exponential",1,2608,"NorthernArctic",2,748618026.390739,5,4347
5420,0,100,"Kennedy",20,"exponential",1,2609,"NorthernArctic",2,44301451.6401584,5,4348
5424,0,100,"Kennedy",20,"exponential",1,2612,"NorthernArctic",2,21778688.8078423,5,4349
5425,0,100,"Kennedy",20,"exponential",1,2613,"NorthernArctic",2,9841317469.57611,5,4350
5428,0,100,"Kennedy",20,"exponential",1,2614,"NorthernArctic",2,12092672612.0828,5,4351
5429,0,100,"Kennedy",20,"exponential",1,2615,"NorthernArctic",2,240228159.52647,5,4352
5431,0,100,"Kennedy",20,"exponential",1,2617,"ArcticCordillera",2,18650522676.0269,5,4353
5434,0,100,"Kennedy",20,"exponential",1,2619,"NorthernArctic",2,214682545.001562,5,4354
5435,0,100,"Kennedy",20,"exponential",1,2620,"ArcticCordillera",2,21943041321.4639,5,4355
5440,0,100,"Kennedy",20,"exponential",1,2622,"ArcticCordillera",2,1442361973.27351,5,4356
5441,0,100,"Kennedy",20,"exponential",1,2623,"ArcticCordillera",2,9854650437.36558,5,4357
5443,0,100,"Kennedy",20,"exponential",1,2625,"ArcticCordillera",2,2833836241.44385,5,4358
5444,0,100,"Kennedy",20,"exponential",1,2626,"ArcticCordillera",2,4427546112.69744,5,4359
5448,0,100,"Kennedy",20,"exponential",1,2628,"TaigaCordillera",2,74709131.5719082,5,4360
5451,0,100,"Kennedy",20,"exponential",1,2630,"TaigaCordillera",2,33885372.6352008,5,4361
5452,0,100,"Kennedy",20,"exponential",1,2631,"TaigaCordillera",2,42854035.7547615,5,4362
5453,0,100,"Kennedy",20,"exponential",1,2632,"TaigaCordillera",2,91595877.6295236,5,4363
5455,0,100,"Kennedy",20,"exponential",1,2633,"TaigaShield",2,7946951542.00183,5,4364
5456,0,100,"Kennedy",20,"exponential",1,2634,"TaigaShield",2,282011320.50411,5,4365
5460,0,100,"Kennedy",20,"exponential",1,2636,"TaigaShield",2,1659772283.4412,5,4366
5462,0,100,"Kennedy",20,"exponential",1,2637,"TaigaShield",2,322061958.328503,5,4367
5468,0,100,"Kennedy",20,"exponential",1,2639,"TaigaShield",2,1631113213.7612,5,4368
5472,0,100,"Kennedy",20,"exponential",1,2641,"TaigaShield",2,7635850193.98625,5,4369
5473,0,100,"Kennedy",20,"exponential",1,2642,"TaigaShield",2,393137993.283228,5,4370
5557,0,100,"Kennedy",20,"exponential",1,2644,"Prairies",2,16929846.2842305,5,4371
5582,0,100,"Kennedy",20,"exponential",1,2646,"Prairies",2,98196183.2487189,5,4372
5592,0,100,"Kennedy",20,"exponential",1,2647,"Prairies",2,406453500.529985,5,4373
5655,0,100,"Kennedy",20,"exponential",1,2649,"Prairies",2,18243034.5693497,5,4374
5666,0,100,"Kennedy",20,"exponential",1,2650,"Prairies",2,177083226.766852,5,4375
5706,0,100,"Kennedy",20,"exponential",1,2651,"Prairies",2,8504824.90779724,5,4376
5710,0,100,"Kennedy",20,"exponential",1,2652,"Prairies",2,3218498.59068641,5,4377
5753,0,100,"Kennedy",20,"exponential",1,2653,"MontaneCordillera",2,395007009.114774,5,4378
5765,0,100,"Kennedy",20,"exponential",1,2654,"MontaneCordillera",2,1562991.96121907,5,4379
5791,0,100,"Kennedy",20,"exponential",1,2655,"MontaneCordillera",2,61553599.6317583,5,4380
5943,0,100,"Kennedy",20,"exponential",1,2657,"MontaneCordillera",2,3439597.2409156,5,4381
5966,0,100,"Kennedy",20,"exponential",1,2658,"MontaneCordillera",2,2570843.97365248,5,4382
6048,0,100,"Kennedy",20,"exponential",1,2659,"MontaneCordillera",2,1831527.7846675,5,4383
6061,0,100,"Kennedy",20,"exponential",1,2661,"MontaneCordillera",2,1184135.88131069,5,4384
6095,0,100,"Kennedy",20,"exponential",1,2663,"BorealPlains",2,18552930.7709648,5,4385
6097,0,100,"Kennedy",20,"exponential",1,2664,"BorealPlains",2,12977155.1113708,5,4386
6112,0,100,"Kennedy",20,"exponential",1,2665,"BorealPlains",2,37066805.4155231,5,4387
6128,0,100,"Kennedy",20,"exponential",1,2666,"BorealPlains",2,57253354.02807,5,4388
6244,0,100,"Kennedy",20,"exponential",1,2670,"BorealPlains",2,111127482.124188,5,4389
6282,0,100,"Kennedy",20,"exponential",1,2671,"BorealPlains",2,899726942.1395,5,4390
6347,0,100,"Kennedy",20,"exponential",1,2672,"BorealPlains",2,1800233.32231662,5,4391
6383,0,100,"Kennedy",20,"exponential",1,2674,"MixedWoodPlains",2,7903279.12826236,5,4392
6458,0,100,"Kennedy",20,"exponential",1,2675,"MixedWoodPlains",2,18735385.5384617,5,4393
6465,0,100,"Kennedy",20,"exponential",1,2676,"MixedWoodPlains",2,4534440.18621595,5,4394
6570,0,100,"Kennedy",20,"exponential",1,2678,"MixedWoodPlains",2,12969423.4431555,5,4395
6604,0,100,"Kennedy",20,"exponential",1,2679,"MixedWoodPlains",2,2020181.81944764,5,4396
6657,0,100,"Kennedy",20,"exponential",1,2681,"MixedWoodPlains",2,1453656.87188418,5,4397
6701,0,100,"Kennedy",20,"exponential",1,2682,"MixedWoodPlains",2,1741335.17866715,5,4398
1000,0,0,"Kennedy",2,"uniform",1,2981,"HudsonPlains",2,1161540174.27311,5,4399
1006,0,0,"Kennedy",2,"uniform",1,2982,"HudsonPlains",2,1339093516.82043,5,4400
1010,0,0,"Kennedy",2,"uniform",1,2984,"HudsonPlains",2,254099442.838707,5,4401
1011,0,0,"Kennedy",2,"uniform",1,2985,"HudsonPlains",2,68971423.92211,5,4402
1016,0,0,"Kennedy",2,"uniform",1,2986,"HudsonPlains",2,1077842547.66938,5,4403
1021,0,0,"Kennedy",2,"uniform",1,2989,"HudsonPlains",2,191294218.46527,5,4404
1023,0,0,"Kennedy",2,"uniform",1,2990,"HudsonPlains",2,164722707.185768,5,4405
1032,0,0,"Kennedy",2,"uniform",1,2992,"SouthernArctic",2,414760788.212914,5,4406
1033,0,0,"Kennedy",2,"uniform",1,2993,"SouthernArctic",2,9695838018.84025,5,4407
1036,0,0,"Kennedy",2,"uniform",1,2994,"SouthernArctic",2,286629596.850168,5,4408
1042,0,0,"Kennedy",2,"uniform",1,2996,"SouthernArctic",2,133467109.742787,5,4409
1047,0,0,"Kennedy",2,"uniform",1,2998,"SouthernArctic",2,3868662413.78,5,4410
1048,0,0,"Kennedy",2,"uniform",1,2999,"SouthernArctic",2,190884996.466576,5,4411
1051,0,0,"Kennedy",2,"uniform",1,3000,"SouthernArctic",2,811626282.11484,5,4412
1416,0,0,"Kennedy",2,"uniform",1,3001,"BorealShield",2,47923574.4780236,5,4413
2401,0,0,"Kennedy",2,"uniform",1,3003,"BorealShield",2,2004196.33420272,5,4414
3115,0,0,"Kennedy",2,"uniform",1,3004,"BorealShield",2,2472394.60186772,5,4415
3331,0,0,"Kennedy",2,"uniform",1,3006,"BorealShield",2,1299245.11083464,5,4416
3368,0,0,"Kennedy",2,"uniform",1,3007,"BorealShield",2,102728733.082227,5,4417
3388,0,0,"Kennedy",2,"uniform",1,3008,"BorealShield",2,1762643.4458769,5,4418
3908,0,0,"Kennedy",2,"uniform",1,3009,"BorealShield",2,1031829.74271823,5,4419
4345,0,0,"Kennedy",2,"uniform",1,3012,"AtlanticMaritime",2,86275625.9584837,5,4420
4490,0,0,"Kennedy",2,"uniform",1,3014,"AtlanticMaritime",2,4801569.97429797,5,4421
4655,0,0,"Kennedy",2,"uniform",1,3016,"AtlanticMaritime",2,1950065.50563364,5,4422
4676,0,0,"Kennedy",2,"uniform",1,3017,"AtlanticMaritime",2,13173183.017264,5,4423
4707,0,0,"Kennedy",2,"uniform",1,3018,"AtlanticMaritime",2,5811285.68539914,5,4424
4789,0,0,"Kennedy",2,"uniform",1,3019,"AtlanticMaritime",2,2974722.4185276,5,4425
4839,0,0,"Kennedy",2,"uniform",1,3020,"AtlanticMaritime",2,8508485.40084783,5,4426
4910,0,0,"Kennedy",2,"uniform",1,3021,"BorealCordillera",2,9659158.97212363,5,4427
4916,0,0,"Kennedy",2,"uniform",1,3022,"BorealCordillera",2,2047882643.18957,5,4428
4943,0,0,"Kennedy",2,"uniform",1,3024,"BorealCordillera",2,6663859785.72811,5,4429
4951,0,0,"Kennedy",2,"uniform",1,3026,"BorealCordillera",2,563582957.83545,5,4430
4953,0,0,"Kennedy",2,"uniform",1,3027,"BorealCordillera",2,78232224.733573,5,4431
4955,0,0,"Kennedy",2,"uniform",1,3028,"BorealCordillera",2,430674303.770189,5,4432
4982,0,0,"Kennedy",2,"uniform",1,3031,"BorealCordillera",2,2980075315.17976,5,4433
4984,0,0,"Kennedy",2,"uniform",1,3032,"TaigaPlains",2,4351152.75972636,5,4434
4995,0,0,"Kennedy",2,"uniform",1,3034,"TaigaCordillera",2,1345452148.1651,5,4435
5010,0,0,"Kennedy",2,"uniform",1,3035,"TaigaCordillera",2,434550441.303265,5,4436
5020,0,0,"Kennedy",2,"uniform",1,3037,"TaigaPlains",2,2139123.64128733,5,4437
5033,0,0,"Kennedy",2,"uniform",1,3039,"TaigaPlains",2,17924963.0637585,5,4438
5035,0,0,"Kennedy",2,"uniform",1,3040,"TaigaPlains",2,112810267.999969,5,4439
5036,0,0,"Kennedy",2,"uniform",1,3041,"TaigaPlains",2,17425864.1689697,5,4440
5038,0,0,"Kennedy",2,"uniform",1,3042,"TaigaPlains",2,167092328.346783,5,4441
5039,0,0,"Kennedy",2,"uniform",1,3043,"TaigaPlains",2,51814189.9648372,5,4442
5044,0,0,"Kennedy",2,"uniform",1,3044,"TaigaCordillera",2,56883723.1607253,5,4443
5088,0,0,"Kennedy",2,"uniform",1,3046,"PacificMaritime",2,35307088.2923894,5,4444
5166,0,0,"Kennedy",2,"uniform",1,3047,"PacificMaritime",2,80872895.5042943,5,4445
5193,0,0,"Kennedy",2,"uniform",1,3048,"PacificMaritime",2,60535445.7905663,5,4446
5238,0,0,"Kennedy",2,"uniform",1,3050,"PacificMaritime",2,2210248.49139888,5,4447
5323,0,0,"Kennedy",2,"uniform",1,3051,"PacificMaritime",2,2230830.68056081,5,4448
5383,0,0,"Kennedy",2,"uniform",1,3052,"PacificMaritime",2,127985362.34401,5,4449
5405,0,0,"Kennedy",2,"uniform",1,3054,"PacificMaritime",2,8232438.02187151,5,4450
5418,0,0,"Kennedy",2,"uniform",1,3055,"NorthernArctic",2,748618026.390739,5,4451
5420,0,0,"Kennedy",2,"uniform",1,3056,"NorthernArctic",2,44301451.6401584,5,4452
5424,0,0,"Kennedy",2,"uniform",1,3059,"NorthernArctic",2,21778688.8078423,5,4453
5425,0,0,"Kennedy",2,"uniform",1,3060,"NorthernArctic",2,9841317469.57611,5,4454
5428,0,0,"Kennedy",2,"uniform",1,3061,"NorthernArctic",2,12092672612.0828,5,4455
5429,0,0,"Kennedy",2,"uniform",1,3062,"NorthernArctic",2,240228159.52647,5,4456
5431,0,0,"Kennedy",2,"uniform",1,3064,"ArcticCordillera",2,18650522676.0269,5,4457
5434,0,0,"Kennedy",2,"uniform",1,3066,"NorthernArctic",2,214682545.001562,5,4458
5435,0,0,"Kennedy",2,"uniform",1,3067,"ArcticCordillera",2,21943041321.4639,5,4459
5440,0,0,"Kennedy",2,"uniform",1,3069,"ArcticCordillera",2,1442361973.27351,5,4460
5441,0,0,"Kennedy",2,"uniform",1,3070,"ArcticCordillera",2,9854650437.36558,5,4461
5443,0,0,"Kennedy",2,"uniform",1,3072,"ArcticCordillera",2,2833836241.44385,5,4462
5444,0,0,"Kennedy",2,"uniform",1,3073,"ArcticCordillera",2,4427546112.69744,5,4463
5448,0,0,"Kennedy",2,"uniform",1,3075,"TaigaCordillera",2,74709131.5719082,5,4464
5451,0,0,"Kennedy",2,"uniform",1,3077,"TaigaCordillera",2,33885372.6352008,5,4465
5452,0,0,"Kennedy",2,"uniform",1,3078,"TaigaCordillera",2,42854035.7547615,5,4466
5453,0,0,"Kennedy",2,"uniform",1,3079,"TaigaCordillera",2,91595877.6295236,5,4467
5455,0,0,"Kennedy",2,"uniform",1,3080,"TaigaShield",2,7946951542.00183,5,4468
5456,0,0,"Kennedy",2,"uniform",1,3081,"TaigaShield",2,282011320.50411,5,4469
5460,0,0,"Kennedy",2,"uniform",1,3083,"TaigaShield",2,1659772283.4412,5,4470
5462,0,0,"Kennedy",2,"uniform",1,3084,"TaigaShield",2,322061958.328503,5,4471
5468,0,0,"Kennedy",2,"uniform",1,3086,"TaigaShield",2,1631113213.7612,5,4472
5472,0,0,"Kennedy",2,"uniform",1,3088,"TaigaShield",2,7635850193.98625,5,4473
5473,0,0,"Kennedy",2,"uniform",1,3089,"TaigaShield",2,393137993.283228,5,4474
5557,0,0,"Kennedy",2,"uniform",1,3091,"Prairies",2,16929846.2842305,5,4475
5582,0,0,"Kennedy",2,"uniform",1,3093,"Prairies",2,98196183.2487189,5,4476
5592,0,0,"Kennedy",2,"uniform",1,3094,"Prairies",2,406453500.529985,5,4477
5655,0,0,"Kennedy",2,"uniform",1,3096,"Prairies",2,18243034.5693497,5,4478
5666,0,0,"Kennedy",2,"uniform",1,3097,"Prairies",2,177083226.766852,5,4479
5706,0,0,"Kennedy",2,"uniform",1,3098,"Prairies",2,8504824.90779724,5,4480
5710,0,0,"Kennedy",2,"uniform",1,3099,"Prairies",2,3218498.59068641,5,4481
5753,0,0,"Kennedy",2,"uniform",1,3100,"MontaneCordillera",2,395007009.114774,5,4482
5765,0,0,"Kennedy",2,"uniform",1,3101,"MontaneCordillera",2,1562991.96121907,5,4483
5791,0,0,"Kennedy",2,"uniform",1,3102,"MontaneCordillera",2,61553599.6317583,5,4484
5943,0,0,"Kennedy",2,"uniform",1,3104,"MontaneCordillera",2,3439597.2409156,5,4485
5966,0,0,"Kennedy",2,"uniform",1,3105,"MontaneCordillera",2,2570843.97365248,5,4486
6048,0,0,"Kennedy",2,"uniform",1,3106,"MontaneCordillera",2,1831527.7846675,5,4487
6061,0,0,"Kennedy",2,"uniform",1,3108,"MontaneCordillera",2,1184135.88131069,5,4488
6095,0,0,"Kennedy",2,"uniform",1,3110,"BorealPlains",2,18552930.7709648,5,4489
6097,0,0,"Kennedy",2,"uniform",1,3111,"BorealPlains",2,12977155.1113708,5,4490
6112,0,0,"Kennedy",2,"uniform",1,3112,"BorealPlains",2,37066805.4155231,5,4491
6128,0,0,"Kennedy",2,"uniform",1,3113,"BorealPlains",2,57253354.02807,5,4492
6244,0,0,"Kennedy",2,"uniform",1,3117,"BorealPlains",2,111127482.124188,5,4493
6282,0,0,"Kennedy",2,"uniform",1,3118,"BorealPlains",2,899726942.1395,5,4494
6347,0,0,"Kennedy",2,"uniform",1,3119,"BorealPlains",2,1800233.32231662,5,4495
6383,0,0,"Kennedy",2,"uniform",1,3121,"MixedWoodPlains",2,7903279.12826236,5,4496
6458,0,0,"Kennedy",2,"uniform",1,3122,"MixedWoodPlains",2,18735385.5384617,5,4497
6465,0,0,"Kennedy",2,"uniform",1,3123,"MixedWoodPlains",2,4534440.18621595,5,4498
6570,0,0,"Kennedy",2,"uniform",1,3125,"MixedWoodPlains",2,12969423.4431555,5,4499
6604,0,0,"Kennedy",2,"uniform",1,3126,"MixedWoodPlains",2,2020181.81944764,5,4500
6657,0,0,"Kennedy",2,"uniform",1,3128,"MixedWoodPlains",2,1453656.87188418,5,4501
6701,0,0,"Kennedy",2,"uniform",1,3129,"MixedWoodPlains",2,1741335.17866715,5,4502
1000,0,100,"Kennedy",2,"uniform",1,3130,"HudsonPlains",2,1161540174.27311,5,4503
1006,0,100,"Kennedy",2,"uniform",1,3131,"HudsonPlains",2,1339093516.82043,5,4504
1010,0,100,"Kennedy",2,"uniform",1,3133,"HudsonPlains",2,254099442.838707,5,4505
1011,0,100,"Kennedy",2,"uniform",1,3134,"HudsonPlains",2,68971423.92211,5,4506
1016,0,100,"Kennedy",2,"uniform",1,3135,"HudsonPlains",2,1077842547.66938,5,4507
1021,0,100,"Kennedy",2,"uniform",1,3138,"HudsonPlains",2,191294218.46527,5,4508
1023,0,100,"Kennedy",2,"uniform",1,3139,"HudsonPlains",2,164722707.185768,5,4509
1032,0,100,"Kennedy",2,"uniform",1,3141,"SouthernArctic",2,414760788.212914,5,4510
1033,0,100,"Kennedy",2,"uniform",1,3142,"SouthernArctic",2,9695838018.84025,5,4511
1036,0,100,"Kennedy",2,"uniform",1,3143,"SouthernArctic",2,286629596.850168,5,4512
1042,0,100,"Kennedy",2,"uniform",1,3145,"SouthernArctic",2,133467109.742787,5,4513
1047,0,100,"Kennedy",2,"uniform",1,3147,"SouthernArctic",2,3868662413.78,5,4514
1048,0,100,"Kennedy",2,"uniform",1,3148,"SouthernArctic",2,190884996.466576,5,4515
1051,0,100,"Kennedy",2,"uniform",1,3149,"SouthernArctic",2,811626282.11484,5,4516
1416,0,100,"Kennedy",2,"uniform",1,3150,"BorealShield",2,47923574.4780236,5,4517
2401,0,100,"Kennedy",2,"uniform",1,3152,"BorealShield",2,2004196.33420272,5,4518
3115,0,100,"Kennedy",2,"uniform",1,3153,"BorealShield",2,2472394.60186772,5,4519
3331,0,100,"Kennedy",2,"uniform",1,3155,"BorealShield",2,1299245.11083464,5,4520
3368,0,100,"Kennedy",2,"uniform",1,3156,"BorealShield",2,102728733.082227,5,4521
3388,0,100,"Kennedy",2,"uniform",1,3157,"BorealShield",2,1762643.4458769,5,4522
3908,0,100,"Kennedy",2,"uniform",1,3158,"BorealShield",2,1031829.74271823,5,4523
4345,0,100,"Kennedy",2,"uniform",1,3161,"AtlanticMaritime",2,86275625.9584837,5,4524
4490,0,100,"Kennedy",2,"uniform",1,3163,"AtlanticMaritime",2,4801569.97429797,5,4525
4655,0,100,"Kennedy",2,"uniform",1,3165,"AtlanticMaritime",2,1950065.50563364,5,4526
4676,0,100,"Kennedy",2,"uniform",1,3166,"AtlanticMaritime",2,13173183.017264,5,4527
4707,0,100,"Kennedy",2,"uniform",1,3167,"AtlanticMaritime",2,5811285.68539914,5,4528
4789,0,100,"Kennedy",2,"uniform",1,3168,"AtlanticMaritime",2,2974722.4185276,5,4529
4839,0,100,"Kennedy",2,"uniform",1,3169,"AtlanticMaritime",2,8508485.40084783,5,4530
4910,0,100,"Kennedy",2,"uniform",1,3170,"BorealCordillera",2,9659158.97212363,5,4531
4916,0,100,"Kennedy",2,"uniform",1,3171,"BorealCordillera",2,2047882643.18957,5,4532
4943,0,100,"Kennedy",2,"uniform",1,3173,"BorealCordillera",2,6663859785.72811,5,4533
4951,0,100,"Kennedy",2,"uniform",1,3175,"BorealCordillera",2,563582957.83545,5,4534
4953,0,100,"Kennedy",2,"uniform",1,3176,"BorealCordillera",2,78232224.733573,5,4535
4955,0,100,"Kennedy",2,"uniform",1,3177,"BorealCordillera",2,430674303.770189,5,4536
4982,0,100,"Kennedy",2,"uniform",1,3180,"BorealCordillera",2,2980075315.17976,5,4537
4984,0,100,"Kennedy",2,"uniform",1,3181,"TaigaPlains",2,4351152.75972636,5,4538
4995,0,100,"Kennedy",2,"uniform",1,3183,"TaigaCordillera",2,1345452148.1651,5,4539
5010,0,100,"Kennedy",2,"uniform",1,3184,"TaigaCordillera",2,434550441.303265,5,4540
5020,0,100,"Kennedy",2,"uniform",1,3186,"TaigaPlains",2,2139123.64128733,5,4541
5033,0,100,"Kennedy",2,"uniform",1,3188,"TaigaPlains",2,17924963.0637585,5,4542
5035,0,100,"Kennedy",2,"uniform",1,3189,"TaigaPlains",2,112810267.999969,5,4543
5036,0,100,"Kennedy",2,"uniform",1,3190,"TaigaPlains",2,17425864.1689697,5,4544
5038,0,100,"Kennedy",2,"uniform",1,3191,"TaigaPlains",2,167092328.346783,5,4545
5039,0,100,"Kennedy",2,"uniform",1,3192,"TaigaPlains",2,51814189.9648372,5,4546
5044,0,100,"Kennedy",2,"uniform",1,3193,"TaigaCordillera",2,56883723.1607253,5,4547
5088,0,100,"Kennedy",2,"uniform",1,3195,"PacificMaritime",2,35307088.2923894,5,4548
5166,0,100,"Kennedy",2,"uniform",1,3196,"PacificMaritime",2,80872895.5042943,5,4549
5193,0,100,"Kennedy",2,"uniform",1,3197,"PacificMaritime",2,60535445.7905663,5,4550
5238,0,100,"Kennedy",2,"uniform",1,3199,"PacificMaritime",2,2210248.49139888,5,4551
5323,0,100,"Kennedy",2,"uniform",1,3200,"PacificMaritime",2,2230830.68056081,5,4552
5383,0,100,"Kennedy",2,"uniform",1,3201,"PacificMaritime",2,127985362.34401,5,4553
5405,0,100,"Kennedy",2,"uniform",1,3203,"PacificMaritime",2,8232438.02187151,5,4554
5418,0,100,"Kennedy",2,"uniform",1,3204,"NorthernArctic",2,748618026.390739,5,4555
5420,0,100,"Kennedy",2,"uniform",1,3205,"NorthernArctic",2,44301451.6401584,5,4556
5424,0,100,"Kennedy",2,"uniform",1,3208,"NorthernArctic",2,21778688.8078423,5,4557
5425,0,100,"Kennedy",2,"uniform",1,3209,"NorthernArctic",2,9841317469.57611,5,4558
5428,0,100,"Kennedy",2,"uniform",1,3210,"NorthernArctic",2,12092672612.0828,5,4559
5429,0,100,"Kennedy",2,"uniform",1,3211,"NorthernArctic",2,240228159.52647,5,4560
5431,0,100,"Kennedy",2,"uniform",1,3213,"ArcticCordillera",2,18650522676.0269,5,4561
5434,0,100,"Kennedy",2,"uniform",1,3215,"NorthernArctic",2,214682545.001562,5,4562
5435,0,100,"Kennedy",2,"uniform",1,3216,"ArcticCordillera",2,21943041321.4639,5,4563
5440,0,100,"Kennedy",2,"uniform",1,3218,"ArcticCordillera",2,1442361973.27351,5,4564
5441,0,100,"Kennedy",2,"uniform",1,3219,"ArcticCordillera",2,9854650437.36558,5,4565
5443,0,100,"Kennedy",2,"uniform",1,3221,"ArcticCordillera",2,2833836241.44385,5,4566
5444,0,100,"Kennedy",2,"uniform",1,3222,"ArcticCordillera",2,4427546112.69744,5,4567
5448,0,100,"Kennedy",2,"uniform",1,3224,"TaigaCordillera",2,74709131.5719082,5,4568
5451,0,100,"Kennedy",2,"uniform",1,3226,"TaigaCordillera",2,33885372.6352008,5,4569
5452,0,100,"Kennedy",2,"uniform",1,3227,"TaigaCordillera",2,42854035.7547615,5,4570
5453,0,100,"Kennedy",2,"uniform",1,3228,"TaigaCordillera",2,91595877.6295236,5,4571
5455,0,100,"Kennedy",2,"uniform",1,3229,"TaigaShield",2,7946951542.00183,5,4572
5456,0,100,"Kennedy",2,"uniform",1,3230,"TaigaShield",2,282011320.50411,5,4573
5460,0,100,"Kennedy",2,"uniform",1,3232,"TaigaShield",2,1659772283.4412,5,4574
5462,0,100,"Kennedy",2,"uniform",1,3233,"TaigaShield",2,322061958.328503,5,4575
5468,0,100,"Kennedy",2,"uniform",1,3235,"TaigaShield",2,1631113213.7612,5,4576
5472,0,100,"Kennedy",2,"uniform",1,3237,"TaigaShield",2,7635850193.98625,5,4577
5473,0,100,"Kennedy",2,"uniform",1,3238,"TaigaShield",2,393137993.283228,5,4578
5557,0,100,"Kennedy",2,"uniform",1,3240,"Prairies",2,16929846.2842305,5,4579
5582,0,100,"Kennedy",2,"uniform",1,3242,"Prairies",2,98196183.2487189,5,4580
5592,0,100,"Kennedy",2,"uniform",1,3243,"Prairies",2,406453500.529985,5,4581
5655,0,100,"Kennedy",2,"uniform",1,3245,"Prairies",2,18243034.5693497,5,4582
5666,0,100,"Kennedy",2,"uniform",1,3246,"Prairies",2,177083226.766852,5,4583
5706,0,100,"Kennedy",2,"uniform",1,3247,"Prairies",2,8504824.90779724,5,4584
5710,0,100,"Kennedy",2,"uniform",1,3248,"Prairies",2,3218498.59068641,5,4585
5753,0,100,"Kennedy",2,"uniform",1,3249,"MontaneCordillera",2,395007009.114774,5,4586
5765,0,100,"Kennedy",2,"uniform",1,3250,"MontaneCordillera",2,1562991.96121907,5,4587
5791,0,100,"Kennedy",2,"uniform",1,3251,"MontaneCordillera",2,61553599.6317583,5,4588
5943,0,100,"Kennedy",2,"uniform",1,3253,"MontaneCordillera",2,3439597.2409156,5,4589
5966,0,100,"Kennedy",2,"uniform",1,3254,"MontaneCordillera",2,2570843.97365248,5,4590
6048,0,100,"Kennedy",2,"uniform",1,3255,"MontaneCordillera",2,1831527.7846675,5,4591
6061,0,100,"Kennedy",2,"uniform",1,3257,"MontaneCordillera",2,1184135.88131069,5,4592
